Week_Start,Week_Date,Campaign_Name,Market,Channel,Spend_USD,Impressions,Reach,Conversions
2023-06-05,2023-06-05,Always_On,EG,Search,3787,48266,41923,1139
2023-06-12,2023-06-12,Always_On,UK,YouTube,5711,439895,182062,210
2023-06-12,2023-06-12,Always_On,UK,Social,4135,262948,117548,135
2023-06-12,2023-06-12,Always_On,UK,Display,2722,712507,136563,22
2023-06-12,2023-06-12,Always_On,UK,Search,5128,52073,45719,403
2023-06-12,2023-06-12,Always_On,DE,YouTube,3584,322339,157233,116
2023-06-12,2023-06-12,Always_On,DE,Social,4274,217805,106770,138
2023-06-12,2023-06-12,Always_On,DE,Display,2419,637569,156041,18
2023-06-12,2023-06-12,Always_On,DE,Search,3290,39592,33146,294
2023-06-12,2023-06-12,Always_On,SA,YouTube,2574,179213,63066,343
2023-06-12,2023-06-12,Always_On,SA,Social,3867,263117,88681,467
2023-06-12,2023-06-12,Always_On,SA,Display,1716,431789,99946,50
2023-06-12,2023-06-12,Always_On,SA,Search,3452,37912,32800,999
2023-06-12,2023-06-12,Always_On,EG,YouTube,4791,241469,81815,645
2023-06-12,2023-06-12,Always_On,EG,Social,2061,108484,45342,248
2023-06-12,2023-06-12,Always_On,EG,Display,1944,523841,89638,55
2023-06-12,2023-06-12,Always_On,EG,Search,3682,37441,31451,1077
2023-06-19,2023-06-19,Always_On,UK,YouTube,6132,438749,205691,190
2023-06-19,2023-06-19,Always_On,UK,Social,4826,395889,136760,161
2023-06-19,2023-06-19,Always_On,UK,Display,2143,476997,118018,16
2023-06-19,2023-06-19,Always_On,UK,Search,5782,85271,77225,490
2023-06-19,2023-06-19,Always_On,DE,YouTube,5361,303761,110478,182
2023-06-19,2023-06-19,Always_On,DE,Social,5019,417269,153283,177
2023-06-19,2023-06-19,Always_On,DE,Display,2202,485595,82836,17
2023-06-19,2023-06-19,Always_On,DE,Search,4842,54431,46630,402
2023-06-19,2023-06-19,Always_On,SA,YouTube,2596,142759,61924,309
2023-06-19,2023-06-19,Always_On,SA,Social,3371,239353,115038,409
2023-06-19,2023-06-19,Always_On,SA,Display,1203,277338,67532,38
2023-06-19,2023-06-19,Always_On,SA,Search,4528,54552,49559,1518
2023-06-19,2023-06-19,Always_On,EG,YouTube,2470,158003,73116,285
2023-06-19,2023-06-19,Always_On,EG,Social,4532,360969,142626,531
2023-06-19,2023-06-19,Always_On,EG,Display,1877,445494,80792,53
2023-06-19,2023-06-19,Always_On,EG,Search,2629,32319,28874,762
2023-06-26,2023-06-26,Always_On,UK,YouTube,4565,306452,123345,142
2023-06-26,2023-06-26,Always_On,UK,Social,5076,439454,196030,174
2023-06-26,2023-06-26,Always_On,UK,Display,2567,677160,152780,21
2023-06-26,2023-06-26,Always_On,UK,Search,3810,53389,45708,322
2023-06-26,2023-06-26,Always_On,DE,YouTube,6872,596148,241419,250
2023-06-26,2023-06-26,Always_On,DE,Social,4192,314043,125329,151
2023-06-26,2023-06-26,Always_On,DE,Display,3339,761583,171104,30
2023-06-26,2023-06-26,Always_On,DE,Search,5940,81469,73507,459
2023-06-26,2023-06-26,Always_On,SA,YouTube,3760,229814,85057,438
2023-06-26,2023-06-26,Always_On,SA,Social,3913,337703,131409,504
2023-06-26,2023-06-26,Always_On,SA,Display,2866,633821,136182,88
2023-06-26,2023-06-26,Always_On,SA,Search,4174,43931,37921,1327
2023-06-26,2023-06-26,Always_On,EG,YouTube,3926,321208,122588,452
2023-06-26,2023-06-26,Always_On,EG,Social,3053,183043,66358,356
2023-06-26,2023-06-26,Always_On,EG,Display,1480,413966,75416,49
2023-06-26,2023-06-26,Always_On,EG,Search,4929,60355,53384,1427
2023-07-03,2023-07-03,Always_On,UK,YouTube,4907,415019,184340,165
2023-07-03,2023-07-03,Always_On,UK,Social,4797,394071,166981,169
2023-07-03,2023-07-03,Always_On,UK,Display,3997,972040,199157,34
2023-07-03,2023-07-03,Always_On,UK,Search,3694,45213,39066,300
2023-07-03,2023-07-03,Always_On,DE,YouTube,3439,233900,95646,113
2023-07-03,2023-07-03,Always_On,DE,Social,5991,474415,167986,209
2023-07-03,2023-07-03,Always_On,DE,Display,2995,698118,174526,22
2023-07-03,2023-07-03,Always_On,DE,Search,4191,51024,44059,333
2023-07-03,2023-07-03,Always_On,SA,YouTube,3175,214195,99277,379
2023-07-03,2023-07-03,Always_On,SA,Social,3585,275709,133174,460
2023-07-03,2023-07-03,Always_On,SA,Display,2224,447779,97389,68
2023-07-03,2023-07-03,Always_On,SA,Search,2444,25450,22890,727
2023-07-03,2023-07-03,Always_On,EG,YouTube,4007,284443,100755,495
2023-07-03,2023-07-03,Always_On,EG,Social,4607,399649,146485,590
2023-07-03,2023-07-03,Always_On,EG,Display,2847,617724,109953,95
2023-07-03,2023-07-03,Always_On,EG,Search,4040,49338,43117,1168
2023-07-10,2023-07-10,Always_On,UK,YouTube,6401,542404,232972,205
2023-07-10,2023-07-10,Always_On,UK,Social,7316,483318,194866,246
2023-07-10,2023-07-10,Always_On,UK,Display,3972,865426,146079,31
2023-07-10,2023-07-10,Always_On,UK,Search,6900,101088,87134,618
2023-07-10,2023-07-10,Always_On,DE,YouTube,3847,288592,102049,136
2023-07-10,2023-07-10,Always_On,DE,Social,3636,324939,147412,116
2023-07-10,2023-07-10,Always_On,DE,Display,2020,551419,111202,17
2023-07-10,2023-07-10,Always_On,DE,Search,5141,62775,56632,473
2023-07-10,2023-07-10,Always_On,SA,YouTube,4407,255657,126419,541
2023-07-10,2023-07-10,Always_On,SA,Social,3942,276918,100654,522
2023-07-10,2023-07-10,Always_On,SA,Display,1904,403904,94161,55
2023-07-10,2023-07-10,Always_On,SA,Search,3194,33333,30264,952
2023-07-10,2023-07-10,Always_On,EG,YouTube,2387,186392,65231,305
2023-07-10,2023-07-10,Always_On,EG,Social,4471,360108,129879,619
2023-07-10,2023-07-10,Always_On,EG,Display,1990,520333,112976,65
2023-07-10,2023-07-10,Always_On,EG,Search,3546,36357,30721,1161
2023-07-17,2023-07-17,Always_On,UK,YouTube,4659,395331,196889,159
2023-07-17,2023-07-17,Always_On,UK,Social,2899,171805,76535,90
2023-07-17,2023-07-17,Always_On,UK,Display,2849,839498,140587,23
2023-07-17,2023-07-17,Always_On,UK,Search,6035,66649,60357,501
2023-07-17,2023-07-17,Always_On,DE,YouTube,5143,439318,210792,166
2023-07-17,2023-07-17,Always_On,DE,Social,6201,522213,239856,217
2023-07-17,2023-07-17,Always_On,DE,Display,2998,829002,160665,25
2023-07-17,2023-07-17,Always_On,DE,Search,5620,79465,70971,455
2023-07-17,2023-07-17,Always_On,SA,YouTube,2552,130099,46575,345
2023-07-17,2023-07-17,Always_On,SA,Social,4431,266966,100523,602
2023-07-17,2023-07-17,Always_On,SA,Display,2437,589716,100352,74
2023-07-17,2023-07-17,Always_On,SA,Search,2170,28754,25942,627
2023-07-17,2023-07-17,Always_On,EG,YouTube,4130,293503,141765,560
2023-07-17,2023-07-17,Always_On,EG,Social,2543,137491,58052,304
2023-07-17,2023-07-17,Always_On,EG,Display,1568,339523,71890,53
2023-07-17,2023-07-17,Always_On,EG,Search,4646,60728,52012,1411
2023-07-24,2023-07-24,Always_On,UK,YouTube,5731,329875,110239,198
2023-07-24,2023-07-24,Always_On,UK,Social,5371,309448,123410,192
2023-07-24,2023-07-24,Always_On,UK,Display,3334,904460,196605,25
2023-07-24,2023-07-24,Always_On,UK,Search,3611,38917,35367,288
2023-07-24,2023-07-24,Always_On,DE,YouTube,5527,313720,127905,175
2023-07-24,2023-07-24,Always_On,DE,Social,5170,263109,118872,190
2023-07-24,2023-07-24,Always_On,DE,Display,3755,1068232,209466,30
2023-07-24,2023-07-24,Always_On,DE,Search,4802,59803,50500,392
2023-07-24,2023-07-24,Always_On,SA,YouTube,4088,252728,85764,529
2023-07-24,2023-07-24,Always_On,SA,Social,3283,208859,85567,435
2023-07-24,2023-07-24,Always_On,SA,Display,1451,425115,73454,41
2023-07-24,2023-07-24,Always_On,SA,Search,4250,59735,50038,1214
2023-07-24,2023-07-24,Always_On,EG,YouTube,3793,324421,118703,483
2023-07-24,2023-07-24,Always_On,EG,Social,3867,280772,106742,520
2023-07-24,2023-07-24,Always_On,EG,Display,2000,596557,114428,67
2023-07-24,2023-07-24,Always_On,EG,Search,3798,45941,39024,1144
2023-07-31,2023-07-31,Always_On,UK,YouTube,6408,537415,187128,217
2023-07-31,2023-07-31,Always_On,UK,Social,3308,236914,102266,100
2023-07-31,2023-07-31,Always_On,UK,Display,3377,904259,223308,29
2023-07-31,2023-07-31,Always_On,UK,Search,5216,75112,66658,433
2023-07-31,2023-07-31,Always_On,DE,YouTube,7230,587055,201209,256
2023-07-31,2023-07-31,Always_On,DE,Social,6194,353630,139155,190
2023-07-31,2023-07-31,Always_On,DE,Display,3084,822162,137513,26
2023-07-31,2023-07-31,Always_On,DE,Search,4361,58869,52222,380
2023-07-31,2023-07-31,Always_On,SA,YouTube,2289,121626,42371,262
2023-07-31,2023-07-31,Always_On,SA,Social,2685,145966,48929,365
2023-07-31,2023-07-31,Always_On,SA,Display,2491,634589,131512,76
2023-07-31,2023-07-31,Always_On,SA,Search,2848,31272,26473,863
2023-07-31,2023-07-31,Always_On,EG,YouTube,3650,307278,131022,504
2023-07-31,2023-07-31,Always_On,EG,Social,2658,232516,80135,311
2023-07-31,2023-07-31,Always_On,EG,Display,2277,554646,125000,65
2023-07-31,2023-07-31,Always_On,EG,Search,2684,36351,31189,797
2023-08-07,2023-08-07,Always_On,UK,YouTube,4685,263500,126923,156
2023-08-07,2023-08-07,Always_On,UK,Social,4552,250618,96409,153
2023-08-07,2023-08-07,Always_On,UK,Display,2529,525533,100832,21
2023-08-07,2023-08-07,Always_On,UK,Search,3003,38410,33479,236
2023-08-07,2023-08-07,Always_On,DE,YouTube,4699,272216,120116,166
2023-08-07,2023-08-07,Always_On,DE,Social,4243,280129,103686,129
2023-08-07,2023-08-07,Always_On,DE,Display,3606,872650,207339,31
2023-08-07,2023-08-07,Always_On,DE,Search,7146,80855,72497,596
2023-08-07,2023-08-07,Always_On,SA,YouTube,3315,223623,77571,428
2023-08-07,2023-08-07,Always_On,SA,Social,4020,341932,138464,465
2023-08-07,2023-08-07,Always_On,SA,Display,2003,425974,83692,65
2023-08-07,2023-08-07,Always_On,SA,Search,2250,33343,29379,744
2023-08-07,2023-08-07,Always_On,EG,YouTube,4240,377606,127621,509
2023-08-07,2023-08-07,Always_On,EG,Social,2466,188826,65549,335
2023-08-07,2023-08-07,Always_On,EG,Display,1351,394791,75558,44
2023-08-07,2023-08-07,Always_On,EG,Search,2796,32867,29202,803
2023-08-14,2023-08-14,BackToSchool_23,UK,YouTube,14827,836208,406609,534
2023-08-14,2023-08-14,BackToSchool_23,UK,Social,13898,920368,347364,430
2023-08-14,2023-08-14,BackToSchool_23,UK,Display,14304,4105404,919924,121
2023-08-14,2023-08-14,BackToSchool_23,UK,Search,14228,188385,159604,1303
2023-08-14,2023-08-14,BackToSchool_23,DE,YouTube,17521,996278,418009,561
2023-08-14,2023-08-14,BackToSchool_23,DE,Social,17000,1334715,478683,525
2023-08-14,2023-08-14,BackToSchool_23,DE,Display,12595,3386155,626761,103
2023-08-14,2023-08-14,BackToSchool_23,DE,Search,16280,166478,146692,1295
2023-08-14,2023-08-14,BackToSchool_23,SA,YouTube,7807,510854,203157,1034
2023-08-14,2023-08-14,BackToSchool_23,SA,Social,12054,639969,247821,1423
2023-08-14,2023-08-14,BackToSchool_23,SA,Display,10117,2943237,630204,298
2023-08-14,2023-08-14,BackToSchool_23,SA,Search,12297,167291,143777,3618
2023-08-14,2023-08-14,BackToSchool_23,EG,YouTube,11011,979721,334553,1497
2023-08-14,2023-08-14,BackToSchool_23,EG,Social,10433,730497,300593,1294
2023-08-14,2023-08-14,BackToSchool_23,EG,Display,8799,2221716,519283,272
2023-08-14,2023-08-14,BackToSchool_23,EG,Search,10264,139790,119619,3319
2023-08-21,2023-08-21,BackToSchool_23,UK,YouTube,21839,1127990,419688,755
2023-08-21,2023-08-21,BackToSchool_23,UK,Social,13830,821850,368981,422
2023-08-21,2023-08-21,BackToSchool_23,UK,Display,15006,3110857,696053,131
2023-08-21,2023-08-21,BackToSchool_23,UK,Search,13446,172356,150648,1135
2023-08-21,2023-08-21,BackToSchool_23,DE,YouTube,16527,892009,342184,554
2023-08-21,2023-08-21,BackToSchool_23,DE,Social,16965,1302609,451912,563
2023-08-21,2023-08-21,BackToSchool_23,DE,Display,8116,1751451,397093,68
2023-08-21,2023-08-21,BackToSchool_23,DE,Search,10617,129902,111499,958
2023-08-21,2023-08-21,BackToSchool_23,SA,YouTube,13093,1176807,438091,1810
2023-08-21,2023-08-21,BackToSchool_23,SA,Social,11211,971071,433939,1458
2023-08-21,2023-08-21,BackToSchool_23,SA,Display,10010,2874670,520823,328
2023-08-21,2023-08-21,BackToSchool_23,SA,Search,12067,164149,146402,4024
2023-08-21,2023-08-21,BackToSchool_23,EG,YouTube,8953,686726,278574,1094
2023-08-21,2023-08-21,BackToSchool_23,EG,Social,16519,1145171,538794,1992
2023-08-21,2023-08-21,BackToSchool_23,EG,Display,5740,1314445,266661,176
2023-08-21,2023-08-21,BackToSchool_23,EG,Search,11159,165984,149735,3521
2023-08-28,2023-08-28,BackToSchool_23,UK,YouTube,15514,994450,398445,553
2023-08-28,2023-08-28,BackToSchool_23,UK,Social,23419,1944361,904072,777
2023-08-28,2023-08-28,BackToSchool_23,UK,Display,8263,2335939,431489,73
2023-08-28,2023-08-28,BackToSchool_23,UK,Search,13829,145000,125531,1074
2023-08-28,2023-08-28,BackToSchool_23,DE,YouTube,24962,1520000,702410,864
2023-08-28,2023-08-28,BackToSchool_23,DE,Social,17894,950249,350722,594
2023-08-28,2023-08-28,BackToSchool_23,DE,Display,11851,2637506,461195,108
2023-08-28,2023-08-28,BackToSchool_23,DE,Search,22739,329575,297619,1792
2023-08-28,2023-08-28,BackToSchool_23,SA,YouTube,12889,880736,396710,1771
2023-08-28,2023-08-28,BackToSchool_23,SA,Social,9981,575012,253881,1184
2023-08-28,2023-08-28,BackToSchool_23,SA,Display,8819,2518883,491072,271
2023-08-28,2023-08-28,BackToSchool_23,SA,Search,18071,224034,202585,5485
2023-08-28,2023-08-28,BackToSchool_23,EG,YouTube,13477,993949,494186,1611
2023-08-28,2023-08-28,BackToSchool_23,EG,Social,13406,1139585,392482,1597
2023-08-28,2023-08-28,BackToSchool_23,EG,Display,11221,2933767,724057,346
2023-08-28,2023-08-28,BackToSchool_23,EG,Search,8036,80545,68367,2389
2023-09-04,2023-09-04,BackToSchool_23,UK,YouTube,27704,1401035,559892,996
2023-09-04,2023-09-04,BackToSchool_23,UK,Social,13008,1063276,474940,432
2023-09-04,2023-09-04,BackToSchool_23,UK,Display,11697,3215865,587711,99
2023-09-04,2023-09-04,BackToSchool_23,UK,Search,21161,215861,182568,1853
2023-09-04,2023-09-04,BackToSchool_23,DE,YouTube,16397,843345,292036,570
2023-09-04,2023-09-04,BackToSchool_23,DE,Social,18882,1297966,547040,624
2023-09-04,2023-09-04,BackToSchool_23,DE,Display,11197,2507705,610169,88
2023-09-04,2023-09-04,BackToSchool_23,DE,Search,11611,130896,114893,995
2023-09-04,2023-09-04,BackToSchool_23,SA,YouTube,9217,528806,224704,1095
2023-09-04,2023-09-04,BackToSchool_23,SA,Social,8074,564003,276660,1120
2023-09-04,2023-09-04,BackToSchool_23,SA,Display,4473,1006494,233055,147
2023-09-04,2023-09-04,BackToSchool_23,SA,Search,8752,125931,112017,2602
2023-09-04,2023-09-04,BackToSchool_23,EG,YouTube,9928,603828,209428,1206
2023-09-04,2023-09-04,BackToSchool_23,EG,Social,15505,797426,307897,1778
2023-09-04,2023-09-04,BackToSchool_23,EG,Display,9462,2718839,509132,293
2023-09-04,2023-09-04,BackToSchool_23,EG,Search,7624,97332,87933,2303
2023-09-11,2023-09-11,BackToSchool_23,UK,YouTube,11001,739608,334635,334
2023-09-11,2023-09-11,BackToSchool_23,UK,Social,26919,1715322,603269,966
2023-09-11,2023-09-11,BackToSchool_23,UK,Display,7460,2220558,388431,62
2023-09-11,2023-09-11,BackToSchool_23,UK,Search,13172,182522,152597,1085
2023-09-11,2023-09-11,BackToSchool_23,DE,YouTube,23274,1480873,739755,749
2023-09-11,2023-09-11,BackToSchool_23,DE,Social,15958,1089029,492405,551
2023-09-11,2023-09-11,BackToSchool_23,DE,Display,13493,2824945,493765,103
2023-09-11,2023-09-11,BackToSchool_23,DE,Search,17056,233838,205706,1294
2023-09-11,2023-09-11,BackToSchool_23,SA,YouTube,13591,944566,385750,1777
2023-09-11,2023-09-11,BackToSchool_23,SA,Social,10307,609798,214289,1212
2023-09-11,2023-09-11,BackToSchool_23,SA,Display,8070,2164523,464704,248
2023-09-11,2023-09-11,BackToSchool_23,SA,Search,15474,192003,167376,4732
2023-09-11,2023-09-11,BackToSchool_23,EG,YouTube,10632,620164,240244,1459
2023-09-11,2023-09-11,BackToSchool_23,EG,Social,8657,571288,257455,1005
2023-09-11,2023-09-11,BackToSchool_23,EG,Display,9223,2573605,532871,296
2023-09-11,2023-09-11,BackToSchool_23,EG,Search,17178,176814,151244,4968
2023-09-18,2023-09-18,BackToSchool_23,UK,YouTube,15807,802630,336142,554
2023-09-18,2023-09-18,BackToSchool_23,UK,Social,12570,762544,337943,407
2023-09-18,2023-09-18,BackToSchool_23,UK,Display,12233,2750720,676175,103
2023-09-18,2023-09-18,BackToSchool_23,UK,Search,21546,281052,234427,1748
2023-09-18,2023-09-18,BackToSchool_23,DE,YouTube,11827,847310,340378,368
2023-09-18,2023-09-18,BackToSchool_23,DE,Social,12459,797171,381866,378
2023-09-18,2023-09-18,BackToSchool_23,DE,Display,7860,2322761,564457,67
2023-09-18,2023-09-18,BackToSchool_23,DE,Search,19671,205812,172443,1526
2023-09-18,2023-09-18,BackToSchool_23,SA,YouTube,9064,705167,241854,1147
2023-09-18,2023-09-18,BackToSchool_23,SA,Social,15576,1156411,529023,1960
2023-09-18,2023-09-18,BackToSchool_23,SA,Display,4828,973512,195710,163
2023-09-18,2023-09-18,BackToSchool_23,SA,Search,8986,134026,120672,2603
2023-09-18,2023-09-18,BackToSchool_23,EG,YouTube,13177,826183,383173,1618
2023-09-18,2023-09-18,BackToSchool_23,EG,Social,13719,1069304,375435,1667
2023-09-18,2023-09-18,BackToSchool_23,EG,Display,9508,2221944,451259,301
2023-09-18,2023-09-18,BackToSchool_23,EG,Search,17676,193561,168996,5806
2023-09-25,2023-09-25,BackToSchool_23,UK,YouTube,17232,1426082,617711,525
2023-09-25,2023-09-25,BackToSchool_23,UK,Social,13869,696653,282537,466
2023-09-25,2023-09-25,BackToSchool_23,UK,Display,11206,2329725,487279,90
2023-09-25,2023-09-25,BackToSchool_23,UK,Search,11968,143584,129322,1045
2023-09-25,2023-09-25,BackToSchool_23,DE,YouTube,22394,1374611,554665,737
2023-09-25,2023-09-25,BackToSchool_23,DE,Social,13564,923814,434085,458
2023-09-25,2023-09-25,BackToSchool_23,DE,Display,13102,2845731,622093,101
2023-09-25,2023-09-25,BackToSchool_23,DE,Search,15720,176930,150760,1299
2023-09-25,2023-09-25,BackToSchool_23,SA,YouTube,14853,878663,382149,1857
2023-09-25,2023-09-25,BackToSchool_23,SA,Social,9579,641903,218809,1106
2023-09-25,2023-09-25,BackToSchool_23,SA,Display,7047,1776090,343594,241
2023-09-25,2023-09-25,BackToSchool_23,SA,Search,13133,165978,147987,4483
2023-09-25,2023-09-25,BackToSchool_23,EG,YouTube,15038,1254858,581130,1844
2023-09-25,2023-09-25,BackToSchool_23,EG,Social,10573,743755,270912,1414
2023-09-25,2023-09-25,BackToSchool_23,EG,Display,10172,2272991,504939,311
2023-09-25,2023-09-25,BackToSchool_23,EG,Search,12354,136600,116573,3863
2023-10-02,2023-10-02,BackToSchool_23,UK,YouTube,17744,1150950,405398,610
2023-10-02,2023-10-02,BackToSchool_23,UK,Social,22647,1214077,443879,816
2023-10-02,2023-10-02,BackToSchool_23,UK,Display,12280,3553491,815284,107
2023-10-02,2023-10-02,BackToSchool_23,UK,Search,20731,230976,202479,1709
2023-10-02,2023-10-02,BackToSchool_23,DE,YouTube,19263,1484350,593076,605
2023-10-02,2023-10-02,BackToSchool_23,DE,Social,20340,1110787,493806,747
2023-10-02,2023-10-02,BackToSchool_23,DE,Display,6844,1964093,389258,62
2023-10-02,2023-10-02,BackToSchool_23,DE,Search,25524,374820,326413,2275
2023-10-02,2023-10-02,BackToSchool_23,SA,YouTube,10617,805095,283289,1234
2023-10-02,2023-10-02,BackToSchool_23,SA,Social,8938,478391,220844,1093
2023-10-02,2023-10-02,BackToSchool_23,SA,Display,4540,1125054,208866,149
2023-10-02,2023-10-02,BackToSchool_23,SA,Search,12313,129843,111093,3726
2023-10-02,2023-10-02,BackToSchool_23,EG,YouTube,15596,823216,402441,2092
2023-10-02,2023-10-02,BackToSchool_23,EG,Social,15303,1027167,398180,1927
2023-10-02,2023-10-02,BackToSchool_23,EG,Display,10610,2388655,412502,323
2023-10-02,2023-10-02,BackToSchool_23,EG,Search,15314,181585,163166,5077
2023-10-09,2023-10-09,Always_On,UK,YouTube,6064,420288,154595,187
2023-10-09,2023-10-09,Always_On,UK,Social,3228,270943,111972,119
2023-10-09,2023-10-09,Always_On,UK,Display,2468,634716,114784,19
2023-10-09,2023-10-09,Always_On,UK,Search,3741,53455,45207,315
2023-10-09,2023-10-09,Always_On,DE,YouTube,3875,303351,102121,141
2023-10-09,2023-10-09,Always_On,DE,Social,5716,412808,158310,189
2023-10-09,2023-10-09,Always_On,DE,Display,2321,600822,107733,19
2023-10-09,2023-10-09,Always_On,DE,Search,3751,51044,45334,303
2023-10-09,2023-10-09,Always_On,SA,YouTube,3103,168028,66351,368
2023-10-09,2023-10-09,Always_On,SA,Social,3586,204206,88566,480
2023-10-09,2023-10-09,Always_On,SA,Display,2529,654704,139504,84
2023-10-09,2023-10-09,Always_On,SA,Search,3249,44994,38794,1010
2023-10-09,2023-10-09,Always_On,EG,YouTube,3313,233440,95602,411
2023-10-09,2023-10-09,Always_On,EG,Social,5113,395763,189573,678
2023-10-09,2023-10-09,Always_On,EG,Display,3091,643294,113852,102
2023-10-09,2023-10-09,Always_On,EG,Search,3978,49104,43585,1180
2023-10-16,2023-10-16,Always_On,UK,YouTube,6097,421079,149555,194
2023-10-16,2023-10-16,Always_On,UK,Social,6136,380288,130194,187
2023-10-16,2023-10-16,Always_On,UK,Display,3619,1028407,185834,27
2023-10-16,2023-10-16,Always_On,UK,Search,6269,64167,55952,486
2023-10-16,2023-10-16,Always_On,DE,YouTube,7497,586175,273239,233
2023-10-16,2023-10-16,Always_On,DE,Social,6509,373164,157609,215
2023-10-16,2023-10-16,Always_On,DE,Display,3362,939695,176635,28
2023-10-16,2023-10-16,Always_On,DE,Search,7037,72137,62197,589
2023-10-16,2023-10-16,Always_On,SA,YouTube,3805,331918,132408,520
2023-10-16,2023-10-16,Always_On,SA,Social,2252,179230,59869,286
2023-10-16,2023-10-16,Always_On,SA,Display,1814,515465,89563,61
2023-10-16,2023-10-16,Always_On,SA,Search,3106,41381,35747,913
2023-10-16,2023-10-16,Always_On,EG,YouTube,4780,276823,96371,547
2023-10-16,2023-10-16,Always_On,EG,Social,2611,179806,71072,309
2023-10-16,2023-10-16,Always_On,EG,Display,1513,351074,81989,47
2023-10-16,2023-10-16,Always_On,EG,Search,5265,69369,60636,1646
2023-10-23,2023-10-23,Always_On,UK,YouTube,4761,287322,126825,156
2023-10-23,2023-10-23,Always_On,UK,Social,6553,440272,152124,218
2023-10-23,2023-10-23,Always_On,UK,Display,3843,926181,195411,31
2023-10-23,2023-10-23,Always_On,UK,Search,4579,50449,42305,365
2023-10-23,2023-10-23,Always_On,DE,YouTube,4265,278440,137407,135
2023-10-23,2023-10-23,Always_On,DE,Social,6340,331157,133327,205
2023-10-23,2023-10-23,Always_On,DE,Display,3813,909313,218551,34
2023-10-23,2023-10-23,Always_On,DE,Search,4362,65096,54999,340
2023-10-23,2023-10-23,Always_On,SA,YouTube,5253,360464,123091,676
2023-10-23,2023-10-23,Always_On,SA,Social,4053,268660,119789,537
2023-10-23,2023-10-23,Always_On,SA,Display,1346,320549,70287,38
2023-10-23,2023-10-23,Always_On,SA,Search,2770,27971,25380,812
2023-10-23,2023-10-23,Always_On,EG,YouTube,4110,269285,111142,566
2023-10-23,2023-10-23,Always_On,EG,Social,3656,267701,132872,442
2023-10-23,2023-10-23,Always_On,EG,Display,2986,771990,160768,85
2023-10-23,2023-10-23,Always_On,EG,Search,3924,47965,42564,1288
2023-10-30,2023-10-30,Always_On,UK,YouTube,4885,436497,215837,148
2023-10-30,2023-10-30,Always_On,UK,Social,6975,358468,123082,229
2023-10-30,2023-10-30,Always_On,UK,Display,3330,691820,131156,25
2023-10-30,2023-10-30,Always_On,UK,Search,6739,79274,68658,599
2023-10-30,2023-10-30,Always_On,DE,YouTube,3559,315214,122919,110
2023-10-30,2023-10-30,Always_On,DE,Social,3444,173665,70584,108
2023-10-30,2023-10-30,Always_On,DE,Display,2614,760329,157706,23
2023-10-30,2023-10-30,Always_On,DE,Search,6215,63427,53777,483
2023-10-30,2023-10-30,Always_On,SA,YouTube,2309,135166,56298,314
2023-10-30,2023-10-30,Always_On,SA,Social,3954,322605,119514,468
2023-10-30,2023-10-30,Always_On,SA,Display,1414,344702,78220,46
2023-10-30,2023-10-30,Always_On,SA,Search,4114,45414,39693,1289
2023-10-30,2023-10-30,Always_On,EG,YouTube,4559,321705,109097,563
2023-10-30,2023-10-30,Always_On,EG,Social,3736,243779,88022,452
2023-10-30,2023-10-30,Always_On,EG,Display,2584,742317,130392,89
2023-10-30,2023-10-30,Always_On,EG,Search,3034,44555,40264,966
2023-11-06,2023-11-06,Always_On,UK,YouTube,4673,359731,123957,155
2023-11-06,2023-11-06,Always_On,UK,Social,6564,507419,171115,211
2023-11-06,2023-11-06,Always_On,UK,Display,3986,1105899,200869,31
2023-11-06,2023-11-06,Always_On,UK,Search,3062,36320,31733,274
2023-11-06,2023-11-06,Always_On,DE,YouTube,5361,398018,194699,186
2023-11-06,2023-11-06,Always_On,DE,Social,6557,509738,253696,224
2023-11-06,2023-11-06,Always_On,DE,Display,2180,437418,75951,17
2023-11-06,2023-11-06,Always_On,DE,Search,5385,62470,52486,451
2023-11-06,2023-11-06,Always_On,SA,YouTube,4467,376826,142376,527
2023-11-06,2023-11-06,Always_On,SA,Social,4722,329190,127027,568
2023-11-06,2023-11-06,Always_On,SA,Display,2063,514778,111819,70
2023-11-06,2023-11-06,Always_On,SA,Search,4245,42569,38560,1357
2023-11-06,2023-11-06,Always_On,EG,YouTube,4103,237956,97557,467
2023-11-06,2023-11-06,Always_On,EG,Social,2325,116809,46098,264
2023-11-06,2023-11-06,Always_On,EG,Display,1564,393277,67743,51
2023-11-06,2023-11-06,Always_On,EG,Search,4038,45624,41372,1282
2023-11-13,2023-11-13,Always_On,UK,YouTube,6114,512971,256146,200
2023-11-13,2023-11-13,Always_On,UK,Social,5182,460255,169176,159
2023-11-13,2023-11-13,Always_On,UK,Display,3696,1104977,218611,32
2023-11-13,2023-11-13,Always_On,UK,Search,4305,53072,47224,338
2023-11-13,2023-11-13,Always_On,DE,YouTube,6210,367952,124279,194
2023-11-13,2023-11-13,Always_On,DE,Social,6345,394528,137538,213
2023-11-13,2023-11-13,Always_On,DE,Display,4071,1014205,176702,30
2023-11-13,2023-11-13,Always_On,DE,Search,3600,52046,44011,275
2023-11-13,2023-11-13,Always_On,SA,YouTube,2765,216173,103849,374
2023-11-13,2023-11-13,Always_On,SA,Social,4280,261222,97907,500
2023-11-13,2023-11-13,Always_On,SA,Display,1387,400071,80366,40
